item_id	status	successor_location	evidence	rationale
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:127:CAPABILITY_ACTIVATION_PRESENCE_VALUES	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item CAPABILITY_ACTIVATION_PRESENCE_VALUES is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:130:CapabilityActivationEntityLifecycle	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item CapabilityActivationEntityLifecycle is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:136:CAPABILITY_ACTIVATION_ENTITY_LIFECYCLES	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item CAPABILITY_ACTIVATION_ENTITY_LIFECYCLES is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:141:CapabilityActivationRequest	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item CapabilityActivationRequest is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:148:CapabilityActivationEvent	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item CapabilityActivationEvent is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:157:CapabilityActivationReadout	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item CapabilityActivationReadout is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:166:CapabilityActivationDiagnosticCode	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item CapabilityActivationDiagnosticCode is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:174:CAPABILITY_ACTIVATION_DIAGNOSTIC_CODES	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item CAPABILITY_ACTIVATION_DIAGNOSTIC_CODES is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:183:CapabilityActivationDiagnostic	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item CapabilityActivationDiagnostic is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:191:CapabilityActivationOutcome	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item CapabilityActivationOutcome is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:208:EntityDefinitionSourceTrace	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item EntityDefinitionSourceTrace is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:216:EntityDefinitionMetadataEntry	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item EntityDefinitionMetadataEntry is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:227:EntityAppearanceBinding	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item EntityAppearanceBinding is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
api:engine-rs/crates/protocol/protocol-entity-authoring/src/lib.rs:238:EntityDefinitionCapability	adapted	rust/crates/entity-state/src/definition.rs rust/crates/entity-state/src/model.rs rust/crates/entity-state/src/snapshot.rs rust/crates/entity-state/src/authoring.rs rust/crates/entity-state/src/activation.rs	rust/crates/entity-state/tests/authoring.rs rust/crates/entity-state/tests/snapshots.rs	Item EntityDefinitionCapability is explicitly adapted. Transform, source, capability, activation, definition, event, rejection, and strict stored shapes are local typed APIs; universal command routing tables, codegen catalogs, ProjectBundle source traces, and health, weapon, policy, spawn, and faction content stay out of generic engine authority.
