item_id	kind	donor_path	status	capability	successor_evidence	rationale
api:engine-rs/crates/render/render-bridge/src/voxel.rs:198:strategy_label	api	engine-rs/crates/render/render-bridge/src/voxel.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor api fn:strategy_label is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/render/render-bridge/src/voxel.rs:203:handle_of	api	engine-rs/crates/render/render-bridge/src/voxel.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor api fn:handle_of is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/render/render-bridge/src/voxel.rs:208:instance_root_handle	api	engine-rs/crates/render/render-bridge/src/voxel.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor api fn:instance_root_handle is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/render/render-bridge/src/voxel.rs:213:instance_chunk_handle	api	engine-rs/crates/render/render-bridge/src/voxel.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor api fn:instance_chunk_handle is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/render/render-bridge/src/voxel.rs:228:set_instances	api	engine-rs/crates/render/render-bridge/src/voxel.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor api fn:set_instances is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/render/render-bridge/src/voxel.rs:280:diagnostics	api	engine-rs/crates/render/render-bridge/src/voxel.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor api fn:diagnostics is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/render/render-bridge/src/voxel.rs:287:clear	api	engine-rs/crates/render/render-bridge/src/voxel.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor api fn:clear is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/render/render-bridge/src/voxel.rs:302:project_dirty	api	engine-rs/crates/render/render-bridge/src/voxel.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor api fn:project_dirty is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/render/render-bridge/src/voxel.rs:308:project_dirty_with_work	api	engine-rs/crates/render/render-bridge/src/voxel.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor api fn:project_dirty_with_work is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/render/render-bridge/src/voxel.rs:323:project_coords	api	engine-rs/crates/render/render-bridge/src/voxel.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor api fn:project_coords is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/render/render-bridge/tests/generated_tunnel_projection.rs:generated_tunnel_projects_to_voxel_render_frame_golden	test	engine-rs/crates/render/render-bridge/tests/generated_tunnel_projection.rs	equivalent	entity-projection	rust/crates/render-projection/src/entity.rs	Exact donor test generated_tunnel_projects_to_voxel_render_frame_golden is explicitly equivalent under entity-projection. The linked successor evidence replaces the donor-specific representation while preserving its useful rendering behavior.
test:engine-rs/crates/render/render-bridge/tests/scene_projection_golden.rs:projects_scene_showcase_setup_frame_to_committed_fixture	test	engine-rs/crates/render/render-bridge/tests/scene_projection_golden.rs	adapted	authored-projection	rust/crates/render-projection/src/authored.rs	Exact donor test projects_scene_showcase_setup_frame_to_committed_fixture is explicitly adapted under authored-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/render/render-bridge/tests/scene_projection_golden.rs:projects_authority_scene_with_gameplay_material_feedback_to_committed_fixture	test	engine-rs/crates/render/render-bridge/tests/scene_projection_golden.rs	adapted	authored-projection	rust/crates/render-projection/src/authored.rs	Exact donor test projects_authority_scene_with_gameplay_material_feedback_to_committed_fixture is explicitly adapted under authored-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/render/render-bridge/tests/scene_projection_golden.rs:projects_setup_then_authority_change_sequence_to_committed_fixture	test	engine-rs/crates/render/render-bridge/tests/scene_projection_golden.rs	adapted	authored-projection	rust/crates/render-projection/src/authored.rs	Exact donor test projects_setup_then_authority_change_sequence_to_committed_fixture is explicitly adapted under authored-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/render/render-bridge/tests/scene_projection_golden.rs:invalid_projection_data_fails_with_a_classified_diagnostic	test	engine-rs/crates/render/render-bridge/tests/scene_projection_golden.rs	adapted	authored-projection	rust/crates/render-projection/src/authored.rs	Exact donor test invalid_projection_data_fails_with_a_classified_diagnostic is explicitly adapted under authored-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/render/render-bridge/tests/sprite_atlas_golden.rs:projects_sprite_atlas_setup_frame_to_committed_fixture	test	engine-rs/crates/render/render-bridge/tests/sprite_atlas_golden.rs	adapted	textures-sprites	rust/crates/render-model/src/assets.rs render/packages/render-projection/src/retained-projection.test.ts render/packages/renderer-three/src/renderer.test.ts	Exact donor test projects_sprite_atlas_setup_frame_to_committed_fixture is explicitly adapted under textures-sprites. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/render/render-bridge/tests/sprite_atlas_golden.rs:an_unknown_sprite_frame_is_classified	test	engine-rs/crates/render/render-bridge/tests/sprite_atlas_golden.rs	adapted	textures-sprites	rust/crates/render-model/src/assets.rs render/packages/render-projection/src/retained-projection.test.ts render/packages/renderer-three/src/renderer.test.ts	Exact donor test an_unknown_sprite_frame_is_classified is explicitly adapted under textures-sprites. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/render/render-bridge/tests/stored_scene_lights.rs:public_consumer_projects_the_canonical_scene_without_a_renderer_backend	test	engine-rs/crates/render/render-bridge/tests/stored_scene_lights.rs	adapted	lighting	rust/crates/render-projection/src/authored.rs render/packages/renderer-three/src/renderer.test.ts	Exact donor test public_consumer_projects_the_canonical_scene_without_a_renderer_backend is explicitly adapted under lighting. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/render/render-bridge/tests/voxel_chunks_golden.rs:projects_canonical_world_to_committed_golden	test	engine-rs/crates/render/render-bridge/tests/voxel_chunks_golden.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor test projects_canonical_world_to_committed_golden is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/render/render-bridge/tests/voxel_chunks_golden.rs:full_projection_creates_a_mesh_per_chunk	test	engine-rs/crates/render/render-bridge/tests/voxel_chunks_golden.rs	adapted	voxel-projection	rust/crates/render-projection/src/voxel.rs	Exact donor test full_projection_creates_a_mesh_per_chunk is explicitly adapted under voxel-projection. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
